date,open,high,low,close,volume,barCount,average
20201001  15:30:00,5.2,5.2,4.7,5.05,-1,-1,-1.0
20201001  15:31:00,5.05,5.05,5.0,5.05,-1,-1,-1.0
20201001  15:32:00,5.05,5.05,5.05,5.05,-1,-1,-1.0
20201001  15:33:00,5.05,5.05,5.05,5.05,-1,-1,-1.0
20201001  15:34:00,5.05,5.05,5.05,5.05,-1,-1,-1.0
20201001  15:35:00,5.05,5.05,5.05,5.05,-1,-1,-1.0
20201001  15:36:00,5.05,5.05,5.05,5.05,-1,-1,-1.0
20201001  15:37:00,5.05,5.05,5.05,5.05,-1,-1,-1.0
20201001  15:38:00,5.05,5.075,5.05,5.075,-1,-1,-1.0
20201001  15:39:00,5.075,5.075,5.025,5.025,-1,-1,-1.0
20201001  15:40:00,5.025,5.025,4.85,4.85,-1,-1,-1.0
20201001  15:41:00,4.85,4.925,4.85,4.925,-1,-1,-1.0
20201001  15:42:00,4.925,4.95,4.925,4.95,-1,-1,-1.0
20201001  15:43:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  15:44:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  15:45:00,4.95,4.975,4.925,4.975,-1,-1,-1.0
20201001  15:46:00,4.975,4.975,4.975,4.975,-1,-1,-1.0
20201001  15:47:00,4.975,4.975,4.975,4.975,-1,-1,-1.0
20201001  15:48:00,4.975,5.0,4.925,4.975,-1,-1,-1.0
20201001  15:49:00,4.975,4.975,4.95,4.95,-1,-1,-1.0
20201001  15:50:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  15:51:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  15:52:00,4.95,5.0,4.7,4.75,-1,-1,-1.0
20201001  15:53:00,4.75,4.85,4.75,4.85,-1,-1,-1.0
20201001  15:54:00,4.85,4.85,4.85,4.85,-1,-1,-1.0
20201001  15:55:00,4.85,4.95,4.85,4.95,-1,-1,-1.0
20201001  15:56:00,4.95,5.0,4.95,4.95,-1,-1,-1.0
20201001  15:57:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  15:58:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  15:59:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  16:00:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  16:01:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  16:02:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  16:03:00,4.95,4.95,4.9,4.95,-1,-1,-1.0
20201001  16:04:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  16:05:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  16:06:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  16:07:00,4.95,5.0,4.95,4.95,-1,-1,-1.0
20201001  16:08:00,4.95,5.0,4.95,4.95,-1,-1,-1.0
20201001  16:09:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  16:10:00,4.95,4.95,4.9,4.95,-1,-1,-1.0
20201001  16:11:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  16:12:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  16:13:00,4.95,4.95,4.95,4.95,-1,-1,-1.0
20201001  16:14:00,4.95,5.0,4.9,4.9,-1,-1,-1.0
20201001  16:15:00,4.9,4.9,4.85,4.85,-1,-1,-1.0
20201001  16:16:00,4.85,4.85,4.8,4.8,-1,-1,-1.0
20201001  16:17:00,4.8,4.8,4.8,4.8,-1,-1,-1.0
20201001  16:18:00,4.8,4.8,4.8,4.8,-1,-1,-1.0
20201001  16:19:00,4.8,4.8,4.8,4.8,-1,-1,-1.0
20201001  16:20:00,4.8,4.85,4.8,4.8,-1,-1,-1.0
20201001  16:21:00,4.8,4.8,4.8,4.8,-1,-1,-1.0
20201001  16:22:00,4.8,4.8,4.75,4.8,-1,-1,-1.0
20201001  16:23:00,4.8,4.8,4.8,4.8,-1,-1,-1.0
20201001  16:24:00,4.8,4.8,4.75,4.75,-1,-1,-1.0
20201001  16:25:00,4.75,4.75,3.925,3.925,-1,-1,-1.0
20201001  16:26:00,3.925,3.925,3.925,3.925,-1,-1,-1.0
20201001  16:27:00,3.925,3.95,3.725,3.725,-1,-1,-1.0
20201001  16:28:00,3.725,3.725,3.725,3.725,-1,-1,-1.0
