date,open,high,low,close,volume,barCount,average
20200921  10:00:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:01:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:02:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:03:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:04:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:05:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:06:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:07:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:08:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:09:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:10:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:11:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:12:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:13:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:14:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:15:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:16:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:17:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:18:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:19:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:20:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:21:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:22:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:23:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:24:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:25:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:26:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:27:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:28:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:29:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:30:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:31:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:32:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:33:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:34:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:35:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:36:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:37:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:38:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:39:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:40:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:41:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:42:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:43:00,144.95,144.95,144.95,144.95,-1,-1,-1.0
20200921  10:44:00,144.95,144.95,144.565,144.565,-1,-1,-1.0
20200921  10:45:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:46:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:47:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:48:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:49:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:50:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:51:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:52:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:53:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:54:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:55:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:56:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:57:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:58:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  10:59:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  11:00:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  11:01:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  11:02:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  11:03:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  11:04:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
20200921  11:05:00,144.565,144.565,144.565,144.565,-1,-1,-1.0
