date,open,high,low,close,volume,barCount,average
20200819  10:00:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:01:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:02:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:03:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:04:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:05:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:06:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:07:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:08:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:09:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:10:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:11:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:12:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:13:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:14:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:15:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:16:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:17:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:18:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:19:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:20:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:21:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:22:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:23:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:24:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:25:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:26:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:27:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:28:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:29:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:30:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:31:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:32:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:33:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:34:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:35:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:36:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:37:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:38:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:39:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:40:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:41:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:42:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:43:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:44:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:45:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:46:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:47:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:48:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:49:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:50:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:51:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:52:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:53:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:54:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:55:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:56:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:57:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:58:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  10:59:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:00:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:01:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:02:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:03:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:04:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:05:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:06:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:07:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:08:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:09:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:10:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:11:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:12:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:13:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:14:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:15:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
20200819  11:16:00,116.0,116.0,116.0,116.0,-1,-1,-1.0
