date,open,high,low,close,volume,barCount,average
20200730  11:37:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:38:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:39:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:40:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:41:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:42:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:43:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:44:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:45:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:46:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:47:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:48:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:49:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:50:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:51:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:52:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:53:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:54:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:55:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:56:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:57:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:58:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  11:59:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  12:00:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  12:01:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  12:02:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  12:03:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  12:04:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  12:05:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  12:06:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  12:07:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  12:08:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
20200730  12:09:00,112.0,112.0,112.0,112.0,-1,-1,-1.0
