date,open,high,low,close,volume,barCount,average
20200722  10:00:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:01:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:02:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:03:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:04:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:05:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:06:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:07:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:08:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:09:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:10:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:11:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:12:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:13:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:14:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:15:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:16:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:17:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:18:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:19:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:20:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:21:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:22:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:23:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:24:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:25:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:26:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:27:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:28:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:29:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:30:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:31:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:32:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:33:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:34:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:35:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:36:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:37:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:38:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:39:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:40:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:41:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:42:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:43:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:44:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:45:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:46:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:47:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:48:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:49:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:50:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
20200722  10:51:00,107.03,107.03,107.03,107.03,-1,-1,-1.0
