date,open,high,low,close,volume,barCount,average
20201008  10:00:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:01:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:02:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:03:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:04:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:05:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:06:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:07:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:08:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:09:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:10:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:11:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:12:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:13:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:14:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:15:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:16:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:17:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:18:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:19:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:20:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:21:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:22:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:23:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:24:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:25:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:26:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:27:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:28:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:29:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:30:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:31:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:32:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:33:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:34:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:35:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:36:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:37:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:38:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:39:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:40:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:41:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:42:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:43:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:44:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:45:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:46:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:47:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:48:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:49:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:50:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:51:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:52:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:53:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:54:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:55:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:56:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:57:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:58:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  10:59:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  11:00:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  11:01:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  11:02:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  11:03:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  11:04:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  11:05:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
20201008  11:06:00,165.635,165.635,165.635,165.635,-1,-1,-1.0
