date,open,high,low,close,volume,barCount,average
20200731  10:00:00,157.15,157.15,157.15,157.15,-1,-1,-1.0
20200731  10:01:00,157.15,157.15,117.25,117.25,-1,-1,-1.0
20200731  10:02:00,117.25,117.25,114.0,114.0,-1,-1,-1.0
20200731  10:03:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:04:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:05:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:06:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:07:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:08:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:09:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:10:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:11:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:12:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:13:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:14:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:15:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:16:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:17:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:18:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:19:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:20:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:21:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:22:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:23:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:24:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:25:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:26:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:27:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:28:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:29:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:30:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:31:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:32:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:33:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:34:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:35:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:36:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:37:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:38:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:39:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:40:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:41:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:42:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:43:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:44:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:45:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:46:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:47:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:48:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:49:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:50:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:51:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:52:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:53:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:54:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:55:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:56:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:57:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:58:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  10:59:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:00:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:01:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:02:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:03:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:04:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:05:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:06:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:07:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:08:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:09:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:10:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:11:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:12:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:13:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:14:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:15:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:16:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:17:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:18:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:19:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:20:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:21:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:22:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:23:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:24:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:25:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:26:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:27:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:28:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:29:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:30:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:31:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
20200731  11:32:00,114.0,114.0,114.0,114.0,-1,-1,-1.0
