date,open,high,low,close,volume,barCount,average
20201009  15:30:00,18.0,18.0,16.45,16.9,-1,-1,-1.0
20201009  15:31:00,16.9,16.9,16.9,16.9,-1,-1,-1.0
20201009  15:32:00,16.9,16.95,16.9,16.9,-1,-1,-1.0
20201009  15:33:00,16.9,16.95,16.9,16.95,-1,-1,-1.0
20201009  15:34:00,16.95,17.0,16.95,16.95,-1,-1,-1.0
20201009  15:35:00,16.95,17.0,16.95,16.95,-1,-1,-1.0
20201009  15:36:00,16.95,17.0,16.95,16.95,-1,-1,-1.0
20201009  15:37:00,16.95,17.0,16.95,17.0,-1,-1,-1.0
20201009  15:38:00,17.0,17.15,17.0,17.15,-1,-1,-1.0
20201009  15:39:00,17.15,17.15,17.15,17.15,-1,-1,-1.0
20201009  15:40:00,17.15,17.15,17.15,17.15,-1,-1,-1.0
20201009  15:41:00,17.15,17.4,17.15,17.4,-1,-1,-1.0
20201009  15:42:00,17.4,17.55,17.4,17.55,-1,-1,-1.0
20201009  15:43:00,17.55,17.75,17.55,17.75,-1,-1,-1.0
20201009  15:44:00,17.75,17.95,17.75,17.95,-1,-1,-1.0
20201009  15:45:00,17.95,17.95,17.95,17.95,-1,-1,-1.0
20201009  15:46:00,17.95,18.3,17.95,18.3,-1,-1,-1.0
20201009  15:47:00,18.3,18.35,18.3,18.3,-1,-1,-1.0
20201009  15:48:00,18.3,18.3,18.3,18.3,-1,-1,-1.0
20201009  15:49:00,18.3,18.35,18.3,18.35,-1,-1,-1.0
20201009  15:50:00,18.35,18.35,18.35,18.35,-1,-1,-1.0
20201009  15:51:00,18.35,18.35,18.35,18.35,-1,-1,-1.0
20201009  15:52:00,18.35,18.95,18.35,18.95,-1,-1,-1.0
20201009  15:53:00,18.95,18.95,18.95,18.95,-1,-1,-1.0
20201009  15:54:00,18.95,18.95,18.95,18.95,-1,-1,-1.0
20201009  15:55:00,18.95,19.1,18.95,19.1,-1,-1,-1.0
20201009  15:56:00,19.1,19.15,19.1,19.15,-1,-1,-1.0
20201009  15:57:00,19.15,19.15,19.1,19.1,-1,-1,-1.0
20201009  15:58:00,19.1,19.1,19.1,19.1,-1,-1,-1.0
20201009  15:59:00,19.1,19.15,19.1,19.1,-1,-1,-1.0
20201009  16:00:00,19.1,19.1,19.1,19.1,-1,-1,-1.0
20201009  16:01:00,19.1,19.1,19.1,19.1,-1,-1,-1.0
20201009  16:02:00,19.1,19.1,19.1,19.1,-1,-1,-1.0
20201009  16:03:00,19.1,19.1,19.05,19.1,-1,-1,-1.0
20201009  16:04:00,19.1,19.1,19.05,19.1,-1,-1,-1.0
20201009  16:05:00,19.1,19.15,19.05,19.1,-1,-1,-1.0
20201009  16:06:00,19.1,19.1,19.1,19.1,-1,-1,-1.0
20201009  16:07:00,19.1,19.1,19.1,19.1,-1,-1,-1.0
20201009  16:08:00,19.1,19.1,19.1,19.1,-1,-1,-1.0
20201009  16:09:00,19.1,19.1,19.1,19.1,-1,-1,-1.0
20201009  16:10:00,19.1,19.2,19.1,19.2,-1,-1,-1.0
20201009  16:11:00,19.2,19.2,19.2,19.2,-1,-1,-1.0
20201009  16:12:00,19.2,19.25,19.2,19.25,-1,-1,-1.0
20201009  16:13:00,19.25,19.3,19.25,19.3,-1,-1,-1.0
20201009  16:14:00,19.3,19.3,19.3,19.3,-1,-1,-1.0
20201009  16:15:00,19.3,19.3,19.3,19.3,-1,-1,-1.0
20201009  16:16:00,19.3,19.3,19.3,19.3,-1,-1,-1.0
20201009  16:17:00,19.3,19.4,19.3,19.4,-1,-1,-1.0
20201009  16:18:00,19.4,19.45,19.4,19.4,-1,-1,-1.0
20201009  16:19:00,19.4,19.4,19.4,19.4,-1,-1,-1.0
20201009  16:20:00,19.4,19.5,19.4,19.45,-1,-1,-1.0
20201009  16:21:00,19.45,19.6,19.45,19.6,-1,-1,-1.0
20201009  16:22:00,19.6,19.75,19.6,19.75,-1,-1,-1.0
20201009  16:23:00,19.75,19.75,19.75,19.75,-1,-1,-1.0
20201009  16:24:00,19.75,19.75,19.75,19.75,-1,-1,-1.0
20201009  16:25:00,19.75,19.85,19.75,19.85,-1,-1,-1.0
20201009  16:26:00,19.85,19.85,19.85,19.85,-1,-1,-1.0
20201009  16:27:00,19.85,19.85,19.85,19.85,-1,-1,-1.0
20201009  16:28:00,19.85,19.9,19.85,19.85,-1,-1,-1.0
20201009  16:29:00,19.85,19.85,19.85,19.85,-1,-1,-1.0
20201009  16:30:00,19.85,19.85,19.85,19.85,-1,-1,-1.0
20201009  16:31:00,19.85,19.9,19.85,19.85,-1,-1,-1.0
20201009  16:32:00,19.85,19.85,19.85,19.85,-1,-1,-1.0
20201009  16:33:00,19.85,19.95,19.8,19.95,-1,-1,-1.0
20201009  16:34:00,19.95,19.95,19.95,19.95,-1,-1,-1.0
20201009  16:35:00,19.95,20.0,19.9,19.95,-1,-1,-1.0
20201009  16:36:00,19.95,19.95,19.95,19.95,-1,-1,-1.0
20201009  16:37:00,19.95,20.0,19.95,19.95,-1,-1,-1.0
20201009  16:38:00,19.95,19.95,19.95,19.95,-1,-1,-1.0
20201009  16:39:00,19.95,19.95,19.75,19.75,-1,-1,-1.0
20201009  16:40:00,19.75,19.75,19.75,19.75,-1,-1,-1.0
20201009  16:41:00,19.75,19.8,19.75,19.75,-1,-1,-1.0
20201009  16:42:00,19.75,19.75,19.75,19.75,-1,-1,-1.0
20201009  16:43:00,19.75,19.8,19.75,19.8,-1,-1,-1.0
20201009  16:44:00,19.8,19.9,19.8,19.9,-1,-1,-1.0
20201009  16:45:00,19.9,19.9,19.9,19.9,-1,-1,-1.0
20201009  16:46:00,19.9,19.95,19.9,19.9,-1,-1,-1.0
20201009  16:47:00,19.9,19.9,19.9,19.9,-1,-1,-1.0
20201009  16:48:00,19.9,20.15,19.9,20.15,-1,-1,-1.0
20201009  16:49:00,20.15,20.15,20.15,20.15,-1,-1,-1.0
20201009  16:50:00,20.15,20.15,20.1,20.15,-1,-1,-1.0
20201009  16:51:00,20.15,20.15,20.15,20.15,-1,-1,-1.0
20201009  16:52:00,20.15,20.15,20.15,20.15,-1,-1,-1.0
20201009  16:53:00,20.15,20.15,20.15,20.15,-1,-1,-1.0
20201009  16:54:00,20.15,20.15,19.95,20.0,-1,-1,-1.0
20201009  16:55:00,20.0,20.0,20.0,20.0,-1,-1,-1.0
20201009  16:56:00,20.0,20.0,20.0,20.0,-1,-1,-1.0
20201009  16:57:00,20.0,20.0,20.0,20.0,-1,-1,-1.0
20201009  16:58:00,20.0,20.05,20.0,20.05,-1,-1,-1.0
20201009  16:59:00,20.05,20.05,20.05,20.05,-1,-1,-1.0
20201009  17:00:00,20.05,20.3,20.05,20.3,-1,-1,-1.0
20201009  17:01:00,20.3,20.35,20.25,20.35,-1,-1,-1.0
20201009  17:02:00,20.35,20.35,20.3,20.35,-1,-1,-1.0
20201009  17:03:00,20.35,20.35,20.35,20.35,-1,-1,-1.0
20201009  17:04:00,20.35,20.35,20.3,20.35,-1,-1,-1.0
20201009  17:05:00,20.35,20.35,20.35,20.35,-1,-1,-1.0
20201009  17:06:00,20.35,20.35,20.35,20.35,-1,-1,-1.0
20201009  17:07:00,20.35,20.35,20.3,20.35,-1,-1,-1.0
20201009  17:08:00,20.35,20.35,20.35,20.35,-1,-1,-1.0
20201009  17:09:00,20.35,20.4,20.3,20.35,-1,-1,-1.0
20201009  17:10:00,20.35,20.35,20.35,20.35,-1,-1,-1.0
20201009  17:11:00,20.35,20.35,20.35,20.35,-1,-1,-1.0
20201009  17:12:00,20.35,20.35,20.3,20.35,-1,-1,-1.0
20201009  17:13:00,20.35,20.35,20.3,20.35,-1,-1,-1.0
20201009  17:14:00,20.35,20.4,20.35,20.35,-1,-1,-1.0
20201009  17:15:00,20.35,20.35,20.35,20.35,-1,-1,-1.0
20201009  17:16:00,20.35,20.4,20.35,20.35,-1,-1,-1.0
20201009  17:17:00,20.35,20.35,20.35,20.35,-1,-1,-1.0
20201009  17:18:00,20.35,20.35,20.35,20.35,-1,-1,-1.0
20201009  17:19:00,20.35,20.4,20.3,20.35,-1,-1,-1.0
20201009  17:20:00,20.35,20.35,20.35,20.35,-1,-1,-1.0
