date,open,high,low,close,volume,barCount,average
20200805  15:30:00,16.3,16.5,16.05,16.3,-1,-1,-1.0
20200805  15:31:00,16.3,16.3,16.3,16.3,-1,-1,-1.0
20200805  15:32:00,16.3,16.3,16.25,16.3,-1,-1,-1.0
20200805  15:33:00,16.3,16.3,16.3,16.3,-1,-1,-1.0
20200805  15:34:00,16.3,16.35,16.3,16.3,-1,-1,-1.0
20200805  15:35:00,16.3,16.35,16.25,16.3,-1,-1,-1.0
20200805  15:36:00,16.3,16.3,16.05,16.3,-1,-1,-1.0
20200805  15:37:00,16.3,16.3,15.95,15.95,-1,-1,-1.0
20200805  15:38:00,15.95,16.05,15.85,15.9,-1,-1,-1.0
20200805  15:39:00,15.9,15.95,15.75,15.75,-1,-1,-1.0
20200805  15:40:00,15.75,15.95,15.75,15.75,-1,-1,-1.0
20200805  15:41:00,15.75,16.0,15.75,16.0,-1,-1,-1.0
20200805  15:42:00,16.0,16.0,15.9,16.0,-1,-1,-1.0
20200805  15:43:00,16.0,16.0,15.9,16.0,-1,-1,-1.0
20200805  15:44:00,16.0,16.0,15.9,15.9,-1,-1,-1.0
20200805  15:45:00,15.9,16.0,15.9,15.9,-1,-1,-1.0
20200805  15:46:00,15.9,16.0,15.9,16.0,-1,-1,-1.0
20200805  15:47:00,16.0,16.0,16.0,16.0,-1,-1,-1.0
20200805  15:48:00,16.0,16.0,15.8,15.8,-1,-1,-1.0
20200805  15:49:00,15.8,15.9,15.8,15.9,-1,-1,-1.0
20200805  15:50:00,15.9,15.9,15.9,15.9,-1,-1,-1.0
20200805  15:51:00,15.9,15.9,15.8,15.8,-1,-1,-1.0
20200805  15:52:00,15.8,15.9,15.8,15.85,-1,-1,-1.0
20200805  15:53:00,15.85,16.05,15.85,16.05,-1,-1,-1.0
20200805  15:54:00,16.05,16.05,16.05,16.05,-1,-1,-1.0
20200805  15:55:00,16.05,16.05,16.05,16.05,-1,-1,-1.0
20200805  15:56:00,16.05,16.1,15.95,15.95,-1,-1,-1.0
20200805  15:57:00,15.95,16.15,15.95,15.95,-1,-1,-1.0
20200805  15:58:00,15.95,15.95,15.85,15.95,-1,-1,-1.0
20200805  15:59:00,15.95,15.95,15.85,15.85,-1,-1,-1.0
20200805  16:00:00,15.85,15.95,15.85,15.85,-1,-1,-1.0
20200805  16:01:00,15.85,15.85,15.75,15.75,-1,-1,-1.0
20200805  16:02:00,15.75,15.75,15.75,15.75,-1,-1,-1.0
20200805  16:03:00,15.75,15.75,15.75,15.75,-1,-1,-1.0
20200805  16:04:00,15.75,15.8,15.7,15.7,-1,-1,-1.0
20200805  16:05:00,15.7,15.8,15.7,15.8,-1,-1,-1.0
20200805  16:06:00,15.8,15.8,15.65,15.65,-1,-1,-1.0
20200805  16:07:00,15.65,15.7,15.65,15.7,-1,-1,-1.0
20200805  16:08:00,15.7,15.7,15.45,15.55,-1,-1,-1.0
20200805  16:09:00,15.55,15.6,15.55,15.55,-1,-1,-1.0
20200805  16:10:00,15.55,15.65,15.55,15.65,-1,-1,-1.0
20200805  16:11:00,15.65,15.65,15.65,15.65,-1,-1,-1.0
20200805  16:12:00,15.65,15.65,15.65,15.65,-1,-1,-1.0
20200805  16:13:00,15.65,15.65,15.65,15.65,-1,-1,-1.0
20200805  16:14:00,15.65,15.65,15.65,15.65,-1,-1,-1.0
20200805  16:15:00,15.65,15.7,15.65,15.7,-1,-1,-1.0
20200805  16:16:00,15.7,15.7,15.7,15.7,-1,-1,-1.0
20200805  16:17:00,15.7,15.75,15.65,15.75,-1,-1,-1.0
20200805  16:18:00,15.75,15.75,15.75,15.75,-1,-1,-1.0
20200805  16:19:00,15.75,15.75,15.75,15.75,-1,-1,-1.0
20200805  16:20:00,15.75,15.75,15.75,15.75,-1,-1,-1.0
20200805  16:21:00,15.75,15.8,15.75,15.75,-1,-1,-1.0
20200805  16:22:00,15.75,15.75,15.75,15.75,-1,-1,-1.0
20200805  16:23:00,15.75,15.75,15.65,15.65,-1,-1,-1.0
20200805  16:24:00,15.65,15.7,15.6,15.65,-1,-1,-1.0
20200805  16:25:00,15.65,15.65,15.65,15.65,-1,-1,-1.0
20200805  16:26:00,15.65,15.65,15.6,15.6,-1,-1,-1.0
20200805  16:27:00,15.6,15.6,15.6,15.6,-1,-1,-1.0
20200805  16:28:00,15.6,15.6,15.6,15.6,-1,-1,-1.0
20200805  16:29:00,15.6,15.6,15.6,15.6,-1,-1,-1.0
20200805  16:30:00,15.6,15.6,15.6,15.6,-1,-1,-1.0
20200805  16:31:00,15.6,15.6,15.6,15.6,-1,-1,-1.0
20200805  16:32:00,15.6,15.6,15.6,15.6,-1,-1,-1.0
20200805  16:33:00,15.6,15.65,15.55,15.65,-1,-1,-1.0
20200805  16:34:00,15.65,15.65,15.65,15.65,-1,-1,-1.0
20200805  16:35:00,15.65,15.65,15.65,15.65,-1,-1,-1.0
20200805  16:36:00,15.65,15.75,15.6,15.7,-1,-1,-1.0
20200805  16:37:00,15.7,15.7,15.65,15.7,-1,-1,-1.0
20200805  16:38:00,15.7,15.7,15.7,15.7,-1,-1,-1.0
20200805  16:39:00,15.7,15.8,15.65,15.8,-1,-1,-1.0
20200805  16:40:00,15.8,15.8,15.75,15.8,-1,-1,-1.0
20200805  16:41:00,15.8,15.8,15.8,15.8,-1,-1,-1.0
20200805  16:42:00,15.8,15.8,15.8,15.8,-1,-1,-1.0
20200805  16:43:00,15.8,15.8,15.8,15.8,-1,-1,-1.0
20200805  16:44:00,15.8,15.8,15.8,15.8,-1,-1,-1.0
20200805  16:45:00,15.8,15.8,15.75,15.8,-1,-1,-1.0
20200805  16:46:00,15.8,15.95,15.75,15.95,-1,-1,-1.0
20200805  16:47:00,15.95,15.95,15.9,15.95,-1,-1,-1.0
20200805  16:48:00,15.95,15.95,15.8,15.85,-1,-1,-1.0
20200805  16:49:00,15.85,15.85,15.85,15.85,-1,-1,-1.0
20200805  16:50:00,15.85,15.85,15.85,15.85,-1,-1,-1.0
20200805  16:51:00,15.85,15.85,15.85,15.85,-1,-1,-1.0
20200805  16:52:00,15.85,15.85,15.85,15.85,-1,-1,-1.0
20200805  16:53:00,15.85,15.95,15.75,15.95,-1,-1,-1.0
20200805  16:54:00,15.95,15.95,15.85,15.85,-1,-1,-1.0
20200805  16:55:00,15.85,15.85,15.85,15.85,-1,-1,-1.0
20200805  16:56:00,15.85,15.85,15.85,15.85,-1,-1,-1.0
20200805  16:57:00,15.85,15.95,15.8,15.95,-1,-1,-1.0
20200805  16:58:00,15.95,15.95,15.95,15.95,-1,-1,-1.0
20200805  16:59:00,15.95,15.95,15.95,15.95,-1,-1,-1.0
20200805  17:00:00,15.95,15.95,15.9,15.95,-1,-1,-1.0
20200805  17:01:00,15.95,15.95,15.95,15.95,-1,-1,-1.0
20200805  17:02:00,15.95,15.95,15.95,15.95,-1,-1,-1.0
20200805  17:03:00,15.95,15.95,15.85,15.85,-1,-1,-1.0
20200805  17:04:00,15.85,15.85,15.85,15.85,-1,-1,-1.0
20200805  17:05:00,15.85,15.85,15.85,15.85,-1,-1,-1.0
20200805  17:06:00,15.85,15.85,15.85,15.85,-1,-1,-1.0
20200805  17:07:00,15.85,15.85,15.85,15.85,-1,-1,-1.0
20200805  17:08:00,15.85,15.85,15.8,15.85,-1,-1,-1.0
20200805  17:09:00,15.85,15.85,15.85,15.85,-1,-1,-1.0
20200805  17:10:00,15.85,15.85,15.75,15.75,-1,-1,-1.0
