date,open,high,low,close,volume,barCount,average
20200827  15:30:00,10.1,10.45,9.7,9.7,-1,-1,-1.0
20200827  15:31:00,9.7,9.7,9.7,9.7,-1,-1,-1.0
20200827  15:32:00,9.7,9.8,9.5,9.5,-1,-1,-1.0
20200827  15:33:00,9.5,9.5,8.45,8.45,-1,-1,-1.0
20200827  15:34:00,8.45,8.55,8.45,8.55,-1,-1,-1.0
20200827  15:35:00,8.55,8.55,8.45,8.55,-1,-1,-1.0
20200827  15:36:00,8.55,8.55,8.45,8.45,-1,-1,-1.0
20200827  15:37:00,8.45,8.45,8.45,8.45,-1,-1,-1.0
20200827  15:38:00,8.45,8.45,8.45,8.45,-1,-1,-1.0
20200827  15:39:00,8.45,8.5,8.45,8.5,-1,-1,-1.0
20200827  15:40:00,8.5,8.6,8.5,8.5,-1,-1,-1.0
20200827  15:41:00,8.5,8.5,8.5,8.5,-1,-1,-1.0
20200827  15:42:00,8.5,8.65,8.5,8.6,-1,-1,-1.0
20200827  15:43:00,8.6,8.95,8.6,8.95,-1,-1,-1.0
20200827  15:44:00,8.95,9.1,8.75,9.1,-1,-1,-1.0
20200827  15:45:00,9.1,9.1,9.05,9.05,-1,-1,-1.0
20200827  15:46:00,9.05,9.05,9.05,9.05,-1,-1,-1.0
20200827  15:47:00,9.05,9.05,8.75,8.75,-1,-1,-1.0
20200827  15:48:00,8.75,8.8,8.75,8.8,-1,-1,-1.0
20200827  15:49:00,8.8,8.8,8.65,8.7,-1,-1,-1.0
20200827  15:50:00,8.7,8.7,8.7,8.7,-1,-1,-1.0
20200827  15:51:00,8.7,8.7,8.7,8.7,-1,-1,-1.0
20200827  15:52:00,8.7,8.8,8.65,8.8,-1,-1,-1.0
20200827  15:53:00,8.8,8.8,8.8,8.8,-1,-1,-1.0
20200827  15:54:00,8.8,8.8,8.8,8.8,-1,-1,-1.0
20200827  15:55:00,8.8,8.8,8.8,8.8,-1,-1,-1.0
20200827  15:56:00,8.8,8.8,8.8,8.8,-1,-1,-1.0
20200827  15:57:00,8.8,8.8,8.8,8.8,-1,-1,-1.0
20200827  15:58:00,8.8,9.05,8.8,9.05,-1,-1,-1.0
20200827  15:59:00,9.05,9.05,9.05,9.05,-1,-1,-1.0
20200827  16:00:00,9.05,9.05,9.05,9.05,-1,-1,-1.0
20200827  16:01:00,9.05,9.05,9.05,9.05,-1,-1,-1.0
20200827  16:02:00,9.05,9.1,9.05,9.1,-1,-1,-1.0
20200827  16:03:00,9.1,9.1,9.1,9.1,-1,-1,-1.0
20200827  16:04:00,9.1,9.1,9.05,9.1,-1,-1,-1.0
20200827  16:05:00,9.1,9.1,9.1,9.1,-1,-1,-1.0
20200827  16:06:00,9.1,9.1,9.1,9.1,-1,-1,-1.0
20200827  16:07:00,9.1,9.1,9.1,9.1,-1,-1,-1.0
20200827  16:08:00,9.1,9.1,9.1,9.1,-1,-1,-1.0
20200827  16:09:00,9.1,9.1,9.1,9.1,-1,-1,-1.0
20200827  16:10:00,9.1,9.1,9.05,9.05,-1,-1,-1.0
20200827  16:11:00,9.05,9.05,9.05,9.05,-1,-1,-1.0
20200827  16:12:00,9.05,9.05,9.05,9.05,-1,-1,-1.0
20200827  16:13:00,9.05,9.05,9.05,9.05,-1,-1,-1.0
20200827  16:14:00,9.05,9.05,9.05,9.05,-1,-1,-1.0
20200827  16:15:00,9.05,9.05,9.05,9.05,-1,-1,-1.0
20200827  16:16:00,9.05,9.05,9.0,9.05,-1,-1,-1.0
20200827  16:17:00,9.05,9.05,9.05,9.05,-1,-1,-1.0
20200827  16:18:00,9.05,9.1,9.05,9.1,-1,-1,-1.0
20200827  16:19:00,9.1,9.1,9.1,9.1,-1,-1,-1.0
20200827  16:20:00,9.1,9.1,9.1,9.1,-1,-1,-1.0
20200827  16:21:00,9.1,9.1,9.1,9.1,-1,-1,-1.0
20200827  16:22:00,9.1,9.4,9.1,9.35,-1,-1,-1.0
