date,open,high,low,close,volume,barCount,average
20200713  15:30:00,5.3,6.25,4.6,4.95,-1,-1,-1.0
20200713  15:31:00,4.95,5.0,4.95,5.0,-1,-1,-1.0
20200713  15:32:00,5.0,5.3,5.0,5.3,-1,-1,-1.0
20200713  15:33:00,5.3,5.35,5.3,5.3,-1,-1,-1.0
20200713  15:34:00,5.3,5.3,5.15,5.15,-1,-1,-1.0
20200713  15:35:00,5.15,5.25,5.15,5.25,-1,-1,-1.0
20200713  15:36:00,5.25,5.25,5.25,5.25,-1,-1,-1.0
20200713  15:37:00,5.25,5.25,5.25,5.25,-1,-1,-1.0
20200713  15:38:00,5.25,5.25,5.05,5.075,-1,-1,-1.0
20200713  15:39:00,5.075,5.35,5.075,5.35,-1,-1,-1.0
20200713  15:40:00,5.35,5.35,5.0,5.35,-1,-1,-1.0
20200713  15:41:00,5.35,5.35,5.025,5.075,-1,-1,-1.0
20200713  15:42:00,5.075,5.4,5.05,5.4,-1,-1,-1.0
20200713  15:43:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  15:44:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  15:45:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  15:46:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  15:47:00,5.4,5.45,5.35,5.45,-1,-1,-1.0
20200713  15:48:00,5.45,5.45,5.45,5.45,-1,-1,-1.0
20200713  15:49:00,5.45,5.45,5.45,5.45,-1,-1,-1.0
20200713  15:50:00,5.45,5.45,5.35,5.4,-1,-1,-1.0
20200713  15:51:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  15:52:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  15:53:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  15:54:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  15:55:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  15:56:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  15:57:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  15:58:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  15:59:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:00:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:01:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:02:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:03:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:04:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:05:00,5.4,5.45,5.3,5.3,-1,-1,-1.0
20200713  16:06:00,5.3,5.4,5.3,5.4,-1,-1,-1.0
20200713  16:07:00,5.4,5.4,5.35,5.35,-1,-1,-1.0
20200713  16:08:00,5.35,5.4,5.35,5.4,-1,-1,-1.0
20200713  16:09:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:10:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:11:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:12:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:13:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:14:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:15:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:16:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:17:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:18:00,5.4,5.4,5.35,5.4,-1,-1,-1.0
20200713  16:19:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:20:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:21:00,5.4,5.45,5.4,5.4,-1,-1,-1.0
20200713  16:22:00,5.4,5.45,5.4,5.4,-1,-1,-1.0
20200713  16:23:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:24:00,5.4,5.4,5.35,5.4,-1,-1,-1.0
20200713  16:25:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:26:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:27:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:28:00,5.4,5.4,5.35,5.4,-1,-1,-1.0
20200713  16:29:00,5.4,5.4,5.4,5.4,-1,-1,-1.0
20200713  16:30:00,5.4,5.45,5.4,5.4,-1,-1,-1.0
20200713  16:31:00,5.4,5.45,5.4,5.45,-1,-1,-1.0
20200713  16:32:00,5.45,5.7,5.45,5.7,-1,-1,-1.0
20200713  16:33:00,5.7,5.7,5.7,5.7,-1,-1,-1.0
20200713  16:34:00,5.7,5.7,5.65,5.65,-1,-1,-1.0
20200713  16:35:00,5.65,5.65,5.65,5.65,-1,-1,-1.0
20200713  16:36:00,5.65,5.65,5.65,5.65,-1,-1,-1.0
20200713  16:37:00,5.65,5.65,5.65,5.65,-1,-1,-1.0
20200713  16:38:00,5.65,5.65,5.45,5.45,-1,-1,-1.0
20200713  16:39:00,5.45,5.45,5.45,5.45,-1,-1,-1.0
20200713  16:40:00,5.45,5.55,5.45,5.55,-1,-1,-1.0
20200713  16:41:00,5.55,5.75,5.5,5.75,-1,-1,-1.0
20200713  16:42:00,5.75,5.85,5.75,5.85,-1,-1,-1.0
20200713  16:43:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200713  16:44:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200713  16:45:00,5.85,5.9,5.75,5.9,-1,-1,-1.0
20200713  16:46:00,5.9,5.9,5.8,5.8,-1,-1,-1.0
20200713  16:47:00,5.8,5.8,5.8,5.8,-1,-1,-1.0
20200713  16:48:00,5.8,5.8,5.8,5.8,-1,-1,-1.0
20200713  16:49:00,5.8,5.8,5.8,5.8,-1,-1,-1.0
20200713  16:50:00,5.8,5.8,5.6,5.7,-1,-1,-1.0
20200713  16:51:00,5.7,5.7,5.7,5.7,-1,-1,-1.0
20200713  16:52:00,5.7,5.7,5.7,5.7,-1,-1,-1.0
20200713  16:53:00,5.7,5.8,5.7,5.8,-1,-1,-1.0
20200713  16:54:00,5.8,5.8,5.75,5.75,-1,-1,-1.0
20200713  16:55:00,5.75,5.85,5.7,5.85,-1,-1,-1.0
20200713  16:56:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200713  16:57:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200713  16:58:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200713  16:59:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200713  17:00:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200713  17:01:00,5.85,5.85,5.75,5.85,-1,-1,-1.0
20200713  17:02:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200713  17:03:00,5.85,5.9,5.85,5.85,-1,-1,-1.0
20200713  17:04:00,5.85,5.85,5.75,5.75,-1,-1,-1.0
20200713  17:05:00,5.75,5.75,5.75,5.75,-1,-1,-1.0
20200713  17:06:00,5.75,5.75,5.75,5.75,-1,-1,-1.0
20200713  17:07:00,5.75,5.75,5.75,5.75,-1,-1,-1.0
20200713  17:08:00,5.75,5.75,5.75,5.75,-1,-1,-1.0
20200713  17:09:00,5.75,5.8,5.75,5.75,-1,-1,-1.0
20200713  17:10:00,5.75,5.75,5.75,5.75,-1,-1,-1.0
20200713  17:11:00,5.75,5.75,5.75,5.75,-1,-1,-1.0
20200713  17:12:00,5.75,5.75,5.75,5.75,-1,-1,-1.0
20200713  17:13:00,5.75,5.75,5.75,5.75,-1,-1,-1.0
20200713  17:14:00,5.75,5.75,5.75,5.75,-1,-1,-1.0
20200713  17:15:00,5.75,5.75,5.75,5.75,-1,-1,-1.0
20200713  17:16:00,5.75,5.8,5.6,5.6,-1,-1,-1.0
20200713  17:17:00,5.6,5.6,5.6,5.6,-1,-1,-1.0
20200713  17:18:00,5.6,5.6,5.6,5.6,-1,-1,-1.0
20200713  17:19:00,5.6,5.6,5.6,5.6,-1,-1,-1.0
20200713  17:20:00,5.6,5.6,5.6,5.6,-1,-1,-1.0
20200713  17:21:00,5.6,5.6,5.6,5.6,-1,-1,-1.0
20200713  17:22:00,5.6,5.6,5.6,5.6,-1,-1,-1.0
20200713  17:23:00,5.6,5.6,5.6,5.6,-1,-1,-1.0
20200713  17:24:00,5.6,5.9,5.6,5.9,-1,-1,-1.0
20200713  17:25:00,5.9,5.9,5.9,5.9,-1,-1,-1.0
20200713  17:26:00,5.9,5.9,5.9,5.9,-1,-1,-1.0
20200713  17:27:00,5.9,5.9,5.9,5.9,-1,-1,-1.0
20200713  17:28:00,5.9,5.9,5.9,5.9,-1,-1,-1.0
20200713  17:29:00,5.9,5.9,5.9,5.9,-1,-1,-1.0
20200713  17:30:00,5.9,5.9,5.9,5.9,-1,-1,-1.0
20200713  17:31:00,5.9,5.9,5.9,5.9,-1,-1,-1.0
20200713  17:32:00,5.9,5.9,5.9,5.9,-1,-1,-1.0
20200713  17:33:00,5.9,5.9,5.8,5.8,-1,-1,-1.0
