date,open,high,low,close,volume,barCount,average
20200903  15:30:00,11.9,12.3,11.15,11.2,-1,-1,-1.0
20200903  15:31:00,11.2,11.2,11.2,11.2,-1,-1,-1.0
20200903  15:32:00,11.2,11.3,11.2,11.3,-1,-1,-1.0
20200903  15:33:00,11.3,11.3,11.3,11.3,-1,-1,-1.0
20200903  15:34:00,11.3,11.3,11.3,11.3,-1,-1,-1.0
20200903  15:35:00,11.3,11.35,11.2,11.35,-1,-1,-1.0
20200903  15:36:00,11.35,11.35,11.35,11.35,-1,-1,-1.0
20200903  15:37:00,11.35,11.35,11.2,11.2,-1,-1,-1.0
20200903  15:38:00,11.2,11.7,11.2,11.7,-1,-1,-1.0
20200903  15:39:00,11.7,11.7,11.4,11.4,-1,-1,-1.0
20200903  15:40:00,11.4,11.4,11.4,11.4,-1,-1,-1.0
20200903  15:41:00,11.4,11.4,11.25,11.25,-1,-1,-1.0
20200903  15:42:00,11.25,11.25,11.15,11.15,-1,-1,-1.0
20200903  15:43:00,11.15,11.3,11.15,11.15,-1,-1,-1.0
20200903  15:44:00,11.15,11.15,11.15,11.15,-1,-1,-1.0
20200903  15:45:00,11.15,11.3,11.15,11.15,-1,-1,-1.0
20200903  15:46:00,11.15,11.3,11.05,11.15,-1,-1,-1.0
20200903  15:47:00,11.15,11.15,11.15,11.15,-1,-1,-1.0
20200903  15:48:00,11.15,11.15,11.05,11.05,-1,-1,-1.0
20200903  15:49:00,11.05,11.05,11.05,11.05,-1,-1,-1.0
20200903  15:50:00,11.05,11.05,11.05,11.05,-1,-1,-1.0
20200903  15:51:00,11.05,11.05,11.05,11.05,-1,-1,-1.0
20200903  15:52:00,11.05,11.1,11.05,11.05,-1,-1,-1.0
20200903  15:53:00,11.05,11.05,11.05,11.05,-1,-1,-1.0
20200903  15:54:00,11.05,11.05,10.95,10.95,-1,-1,-1.0
20200903  15:55:00,10.95,10.95,10.95,10.95,-1,-1,-1.0
20200903  15:56:00,10.95,10.95,10.95,10.95,-1,-1,-1.0
20200903  15:57:00,10.95,10.95,10.85,10.85,-1,-1,-1.0
20200903  15:58:00,10.85,10.85,10.85,10.85,-1,-1,-1.0
20200903  15:59:00,10.85,10.85,10.85,10.85,-1,-1,-1.0
20200903  16:00:00,10.85,10.85,10.85,10.85,-1,-1,-1.0
20200903  16:01:00,10.85,11.0,10.8,11.0,-1,-1,-1.0
20200903  16:02:00,11.0,11.0,11.0,11.0,-1,-1,-1.0
20200903  16:03:00,11.0,11.0,10.9,11.0,-1,-1,-1.0
20200903  16:04:00,11.0,11.0,11.0,11.0,-1,-1,-1.0
20200903  16:05:00,11.0,11.0,10.9,10.9,-1,-1,-1.0
20200903  16:06:00,10.9,11.0,10.9,11.0,-1,-1,-1.0
20200903  16:07:00,11.0,11.0,10.9,11.0,-1,-1,-1.0
20200903  16:08:00,11.0,11.0,11.0,11.0,-1,-1,-1.0
20200903  16:09:00,11.0,11.0,11.0,11.0,-1,-1,-1.0
20200903  16:10:00,11.0,11.0,10.9,10.9,-1,-1,-1.0
20200903  16:11:00,10.9,10.9,10.9,10.9,-1,-1,-1.0
20200903  16:12:00,10.9,10.95,10.9,10.9,-1,-1,-1.0
20200903  16:13:00,10.9,10.95,10.9,10.9,-1,-1,-1.0
20200903  16:14:00,10.9,10.95,10.85,10.9,-1,-1,-1.0
20200903  16:15:00,10.9,10.9,10.8,10.8,-1,-1,-1.0
20200903  16:16:00,10.8,10.8,10.7,10.7,-1,-1,-1.0
20200903  16:17:00,10.7,10.7,10.7,10.7,-1,-1,-1.0
20200903  16:18:00,10.7,10.7,10.6,10.7,-1,-1,-1.0
20200903  16:19:00,10.7,10.7,10.6,10.6,-1,-1,-1.0
20200903  16:20:00,10.6,10.6,10.5,10.55,-1,-1,-1.0
20200903  16:21:00,10.55,10.6,10.5,10.55,-1,-1,-1.0
20200903  16:22:00,10.55,10.55,10.45,10.45,-1,-1,-1.0
20200903  16:23:00,10.45,10.45,10.4,10.45,-1,-1,-1.0
20200903  16:24:00,10.45,10.45,10.3,10.3,-1,-1,-1.0
20200903  16:25:00,10.3,10.4,10.3,10.4,-1,-1,-1.0
20200903  16:26:00,10.4,10.4,10.4,10.4,-1,-1,-1.0
20200903  16:27:00,10.4,10.4,10.3,10.3,-1,-1,-1.0
