date,open,high,low,close,volume,barCount,average
20200827  15:30:00,8.1,8.55,7.85,7.85,-1,-1,-1.0
20200827  15:31:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  15:32:00,7.85,7.85,7.65,7.65,-1,-1,-1.0
20200827  15:33:00,7.65,7.65,6.95,6.95,-1,-1,-1.0
20200827  15:34:00,6.95,7.0,6.95,6.95,-1,-1,-1.0
20200827  15:35:00,6.95,7.1,6.95,7.05,-1,-1,-1.0
20200827  15:36:00,7.05,7.05,7.05,7.05,-1,-1,-1.0
20200827  15:37:00,7.05,7.1,7.05,7.05,-1,-1,-1.0
20200827  15:38:00,7.05,7.05,7.05,7.05,-1,-1,-1.0
20200827  15:39:00,7.05,7.05,7.0,7.05,-1,-1,-1.0
20200827  15:40:00,7.05,7.1,7.05,7.05,-1,-1,-1.0
20200827  15:41:00,7.05,7.05,7.05,7.05,-1,-1,-1.0
20200827  15:42:00,7.05,7.1,7.05,7.1,-1,-1,-1.0
20200827  15:43:00,7.1,7.15,7.1,7.15,-1,-1,-1.0
20200827  15:44:00,7.15,7.15,7.1,7.1,-1,-1,-1.0
20200827  15:45:00,7.1,7.1,7.0,7.05,-1,-1,-1.0
20200827  15:46:00,7.05,7.05,7.05,7.05,-1,-1,-1.0
20200827  15:47:00,7.05,7.05,6.85,6.85,-1,-1,-1.0
20200827  15:48:00,6.85,6.85,6.85,6.85,-1,-1,-1.0
20200827  15:49:00,6.85,6.85,6.85,6.85,-1,-1,-1.0
20200827  15:50:00,6.85,6.85,6.8,6.85,-1,-1,-1.0
20200827  15:51:00,6.85,6.85,6.85,6.85,-1,-1,-1.0
20200827  15:52:00,6.85,6.85,6.85,6.85,-1,-1,-1.0
20200827  15:53:00,6.85,6.85,6.85,6.85,-1,-1,-1.0
20200827  15:54:00,6.85,6.85,6.85,6.85,-1,-1,-1.0
20200827  15:55:00,6.85,7.15,6.85,7.15,-1,-1,-1.0
20200827  15:56:00,7.15,7.15,7.15,7.15,-1,-1,-1.0
20200827  15:57:00,7.15,7.15,7.15,7.15,-1,-1,-1.0
20200827  15:58:00,7.15,7.2,7.05,7.15,-1,-1,-1.0
20200827  15:59:00,7.15,7.15,7.15,7.15,-1,-1,-1.0
20200827  16:00:00,7.15,7.15,7.15,7.15,-1,-1,-1.0
20200827  16:01:00,7.15,7.15,7.15,7.15,-1,-1,-1.0
20200827  16:02:00,7.15,7.15,7.15,7.15,-1,-1,-1.0
20200827  16:03:00,7.15,7.15,7.15,7.15,-1,-1,-1.0
20200827  16:04:00,7.15,7.15,7.1,7.15,-1,-1,-1.0
20200827  16:05:00,7.15,7.15,7.1,7.15,-1,-1,-1.0
20200827  16:06:00,7.15,7.15,7.15,7.15,-1,-1,-1.0
20200827  16:07:00,7.15,7.15,7.15,7.15,-1,-1,-1.0
20200827  16:08:00,7.15,7.3,7.15,7.3,-1,-1,-1.0
20200827  16:09:00,7.3,7.35,7.25,7.3,-1,-1,-1.0
20200827  16:10:00,7.3,7.3,7.2,7.2,-1,-1,-1.0
20200827  16:11:00,7.2,7.2,7.2,7.2,-1,-1,-1.0
20200827  16:12:00,7.2,7.2,7.2,7.2,-1,-1,-1.0
20200827  16:13:00,7.2,7.2,7.2,7.2,-1,-1,-1.0
20200827  16:14:00,7.2,7.2,7.2,7.2,-1,-1,-1.0
20200827  16:15:00,7.2,7.2,7.2,7.2,-1,-1,-1.0
20200827  16:16:00,7.2,7.2,7.2,7.2,-1,-1,-1.0
20200827  16:17:00,7.2,7.2,7.2,7.2,-1,-1,-1.0
20200827  16:18:00,7.2,7.2,7.2,7.2,-1,-1,-1.0
20200827  16:19:00,7.2,7.3,7.15,7.3,-1,-1,-1.0
20200827  16:20:00,7.3,7.35,7.25,7.25,-1,-1,-1.0
20200827  16:21:00,7.25,7.25,7.25,7.25,-1,-1,-1.0
20200827  16:22:00,7.25,7.3,7.25,7.3,-1,-1,-1.0
20200827  16:23:00,7.3,7.5,7.3,7.5,-1,-1,-1.0
20200827  16:24:00,7.5,7.5,7.45,7.45,-1,-1,-1.0
20200827  16:25:00,7.45,7.5,7.45,7.45,-1,-1,-1.0
20200827  16:26:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:27:00,7.45,7.45,7.4,7.45,-1,-1,-1.0
20200827  16:28:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:29:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:30:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:31:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:32:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:33:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:34:00,7.45,7.7,7.45,7.65,-1,-1,-1.0
20200827  16:35:00,7.65,7.65,7.55,7.55,-1,-1,-1.0
20200827  16:36:00,7.55,7.55,7.55,7.55,-1,-1,-1.0
20200827  16:37:00,7.55,7.55,7.55,7.55,-1,-1,-1.0
20200827  16:38:00,7.55,7.55,7.55,7.55,-1,-1,-1.0
20200827  16:39:00,7.55,7.55,7.55,7.55,-1,-1,-1.0
20200827  16:40:00,7.55,7.55,7.55,7.55,-1,-1,-1.0
20200827  16:41:00,7.55,7.55,7.55,7.55,-1,-1,-1.0
20200827  16:42:00,7.55,7.55,7.55,7.55,-1,-1,-1.0
20200827  16:43:00,7.55,7.6,7.45,7.6,-1,-1,-1.0
20200827  16:44:00,7.6,7.6,7.45,7.45,-1,-1,-1.0
20200827  16:45:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:46:00,7.45,7.5,7.4,7.45,-1,-1,-1.0
20200827  16:47:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:48:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:49:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:50:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:51:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:52:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:53:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:54:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:55:00,7.45,7.6,7.45,7.45,-1,-1,-1.0
20200827  16:56:00,7.45,7.45,7.45,7.45,-1,-1,-1.0
20200827  16:57:00,7.45,7.6,7.45,7.6,-1,-1,-1.0
20200827  16:58:00,7.6,7.6,7.6,7.6,-1,-1,-1.0
20200827  16:59:00,7.6,7.6,7.6,7.6,-1,-1,-1.0
20200827  17:00:00,7.6,7.7,7.6,7.7,-1,-1,-1.0
20200827  17:01:00,7.7,7.85,7.65,7.85,-1,-1,-1.0
20200827  17:02:00,7.85,7.9,7.85,7.85,-1,-1,-1.0
20200827  17:03:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  17:04:00,7.85,7.85,7.8,7.8,-1,-1,-1.0
20200827  17:05:00,7.8,7.85,7.7,7.85,-1,-1,-1.0
20200827  17:06:00,7.85,7.9,7.85,7.9,-1,-1,-1.0
20200827  17:07:00,7.9,8.0,7.9,8.0,-1,-1,-1.0
20200827  17:08:00,8.0,8.0,8.0,8.0,-1,-1,-1.0
20200827  17:09:00,8.0,8.05,8.0,8.05,-1,-1,-1.0
20200827  17:10:00,8.05,8.05,8.05,8.05,-1,-1,-1.0
20200827  17:11:00,8.05,8.1,8.05,8.05,-1,-1,-1.0
20200827  17:12:00,8.05,8.05,7.95,7.95,-1,-1,-1.0
20200827  17:13:00,7.95,7.95,7.95,7.95,-1,-1,-1.0
20200827  17:14:00,7.95,8.0,7.85,7.85,-1,-1,-1.0
20200827  17:15:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  17:16:00,7.85,7.9,7.85,7.85,-1,-1,-1.0
20200827  17:17:00,7.85,7.85,7.75,7.75,-1,-1,-1.0
20200827  17:18:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  17:19:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  17:20:00,7.75,7.85,7.7,7.85,-1,-1,-1.0
20200827  17:21:00,7.85,7.85,7.8,7.8,-1,-1,-1.0
20200827  17:22:00,7.8,7.9,7.65,7.65,-1,-1,-1.0
20200827  17:23:00,7.65,7.65,7.65,7.65,-1,-1,-1.0
20200827  17:24:00,7.65,7.7,7.65,7.65,-1,-1,-1.0
20200827  17:25:00,7.65,7.65,7.65,7.65,-1,-1,-1.0
20200827  17:26:00,7.65,7.8,7.65,7.8,-1,-1,-1.0
20200827  17:27:00,7.8,7.8,7.8,7.8,-1,-1,-1.0
20200827  17:28:00,7.8,7.85,7.75,7.75,-1,-1,-1.0
20200827  17:29:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  17:30:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  17:31:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  17:32:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  17:33:00,7.75,7.8,7.7,7.7,-1,-1,-1.0
20200827  17:34:00,7.7,7.7,7.7,7.7,-1,-1,-1.0
20200827  17:35:00,7.7,7.9,7.65,7.85,-1,-1,-1.0
20200827  17:36:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  17:37:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  17:38:00,7.85,7.85,7.8,7.85,-1,-1,-1.0
20200827  17:39:00,7.85,7.9,7.85,7.85,-1,-1,-1.0
20200827  17:40:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  17:41:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  17:42:00,7.85,7.9,7.85,7.85,-1,-1,-1.0
20200827  17:43:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  17:44:00,7.85,7.85,7.8,7.85,-1,-1,-1.0
20200827  17:45:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  17:46:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  17:47:00,7.85,7.85,7.8,7.85,-1,-1,-1.0
20200827  17:48:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  17:49:00,7.85,7.85,7.8,7.85,-1,-1,-1.0
20200827  17:50:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  17:51:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  17:52:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  17:53:00,7.85,7.9,7.8,7.9,-1,-1,-1.0
20200827  17:54:00,7.9,7.9,7.9,7.9,-1,-1,-1.0
20200827  17:55:00,7.9,7.9,7.9,7.9,-1,-1,-1.0
20200827  17:56:00,7.9,7.9,7.9,7.9,-1,-1,-1.0
20200827  17:57:00,7.9,7.9,7.9,7.9,-1,-1,-1.0
20200827  17:58:00,7.9,7.9,7.9,7.9,-1,-1,-1.0
20200827  17:59:00,7.9,7.95,7.75,7.75,-1,-1,-1.0
20200827  18:00:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  18:01:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  18:02:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  18:03:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  18:04:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  18:05:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  18:06:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  18:07:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  18:08:00,7.75,7.75,7.75,7.75,-1,-1,-1.0
20200827  18:09:00,7.75,7.75,7.55,7.55,-1,-1,-1.0
20200827  18:10:00,7.55,7.55,7.55,7.55,-1,-1,-1.0
20200827  18:11:00,7.55,7.55,7.55,7.55,-1,-1,-1.0
20200827  18:12:00,7.55,7.55,7.55,7.55,-1,-1,-1.0
20200827  18:13:00,7.55,7.55,7.55,7.55,-1,-1,-1.0
20200827  18:14:00,7.55,7.75,7.55,7.65,-1,-1,-1.0
20200827  18:15:00,7.65,7.65,7.65,7.65,-1,-1,-1.0
20200827  18:16:00,7.65,7.65,7.65,7.65,-1,-1,-1.0
20200827  18:17:00,7.65,7.65,7.65,7.65,-1,-1,-1.0
20200827  18:18:00,7.65,7.65,7.65,7.65,-1,-1,-1.0
20200827  18:19:00,7.65,7.65,7.65,7.65,-1,-1,-1.0
20200827  18:20:00,7.65,7.65,7.65,7.65,-1,-1,-1.0
20200827  18:21:00,7.65,7.7,7.65,7.65,-1,-1,-1.0
20200827  18:22:00,7.65,7.65,7.65,7.65,-1,-1,-1.0
20200827  18:23:00,7.65,7.65,7.65,7.65,-1,-1,-1.0
20200827  18:24:00,7.65,7.65,7.65,7.65,-1,-1,-1.0
20200827  18:25:00,7.65,7.65,7.65,7.65,-1,-1,-1.0
20200827  18:26:00,7.65,7.65,7.6,7.65,-1,-1,-1.0
20200827  18:27:00,7.65,7.85,7.65,7.85,-1,-1,-1.0
20200827  18:28:00,7.85,7.9,7.85,7.85,-1,-1,-1.0
20200827  18:29:00,7.85,7.9,7.75,7.85,-1,-1,-1.0
20200827  18:30:00,7.85,7.85,7.8,7.8,-1,-1,-1.0
20200827  18:31:00,7.8,7.85,7.75,7.85,-1,-1,-1.0
20200827  18:32:00,7.85,7.85,7.85,7.85,-1,-1,-1.0
20200827  18:33:00,7.85,7.85,7.75,7.75,-1,-1,-1.0
20200827  18:34:00,7.75,7.8,7.65,7.65,-1,-1,-1.0
20200827  18:35:00,7.65,7.65,7.6,7.6,-1,-1,-1.0
20200827  18:36:00,7.6,7.6,7.6,7.6,-1,-1,-1.0
20200827  18:37:00,7.6,7.6,7.6,7.6,-1,-1,-1.0
20200827  18:38:00,7.6,7.6,7.6,7.6,-1,-1,-1.0
