date,open,high,low,close,volume,barCount,average
20200803  15:30:00,12.4,12.4,11.5,11.6,-1,-1,-1.0
20200803  15:31:00,11.6,12.1,11.6,12.1,-1,-1,-1.0
20200803  15:32:00,12.1,12.1,12.1,12.1,-1,-1,-1.0
20200803  15:33:00,12.1,13.05,12.1,13.05,-1,-1,-1.0
20200803  15:34:00,13.05,13.05,13.05,13.05,-1,-1,-1.0
20200803  15:35:00,13.05,13.2,13.05,13.2,-1,-1,-1.0
20200803  15:36:00,13.2,13.4,13.2,13.4,-1,-1,-1.0
20200803  15:37:00,13.4,14.05,13.4,14.0,-1,-1,-1.0
20200803  15:38:00,14.0,14.0,14.0,14.0,-1,-1,-1.0
20200803  15:39:00,14.0,14.0,14.0,14.0,-1,-1,-1.0
20200803  15:40:00,14.0,14.0,14.0,14.0,-1,-1,-1.0
20200803  15:41:00,14.0,14.05,14.0,14.05,-1,-1,-1.0
20200803  15:42:00,14.05,14.45,14.05,14.45,-1,-1,-1.0
20200803  15:43:00,14.45,14.45,14.45,14.45,-1,-1,-1.0
20200803  15:44:00,14.45,14.45,14.45,14.45,-1,-1,-1.0
20200803  15:45:00,14.45,14.45,14.45,14.45,-1,-1,-1.0
20200803  15:46:00,14.45,14.45,14.45,14.45,-1,-1,-1.0
20200803  15:47:00,14.45,14.5,14.45,14.5,-1,-1,-1.0
20200803  15:48:00,14.5,14.5,14.1,14.15,-1,-1,-1.0
20200803  15:49:00,14.15,14.25,14.15,14.25,-1,-1,-1.0
20200803  15:50:00,14.25,14.25,14.25,14.25,-1,-1,-1.0
20200803  15:51:00,14.25,14.3,14.25,14.25,-1,-1,-1.0
20200803  15:52:00,14.25,14.4,14.25,14.4,-1,-1,-1.0
20200803  15:53:00,14.4,14.55,14.2,14.3,-1,-1,-1.0
20200803  15:54:00,14.3,14.3,13.85,13.85,-1,-1,-1.0
20200803  15:55:00,13.85,13.85,13.85,13.85,-1,-1,-1.0
20200803  15:56:00,13.85,13.95,13.85,13.85,-1,-1,-1.0
20200803  15:57:00,13.85,13.95,13.8,13.85,-1,-1,-1.0
20200803  15:58:00,13.85,13.85,13.8,13.8,-1,-1,-1.0
20200803  15:59:00,13.8,13.8,13.8,13.8,-1,-1,-1.0
20200803  16:00:00,13.8,13.9,13.65,13.65,-1,-1,-1.0
20200803  16:01:00,13.65,13.85,13.65,13.85,-1,-1,-1.0
20200803  16:02:00,13.85,13.85,13.85,13.85,-1,-1,-1.0
20200803  16:03:00,13.85,13.85,13.85,13.85,-1,-1,-1.0
20200803  16:04:00,13.85,14.05,13.85,14.05,-1,-1,-1.0
20200803  16:05:00,14.05,14.05,13.95,14.05,-1,-1,-1.0
20200803  16:06:00,14.05,14.4,14.05,14.4,-1,-1,-1.0
20200803  16:07:00,14.4,14.4,14.05,14.05,-1,-1,-1.0
20200803  16:08:00,14.05,14.05,14.0,14.05,-1,-1,-1.0
20200803  16:09:00,14.05,14.25,14.05,14.25,-1,-1,-1.0
20200803  16:10:00,14.25,14.25,14.25,14.25,-1,-1,-1.0
20200803  16:11:00,14.25,14.25,14.25,14.25,-1,-1,-1.0
20200803  16:12:00,14.25,14.25,14.25,14.25,-1,-1,-1.0
20200803  16:13:00,14.25,14.25,14.25,14.25,-1,-1,-1.0
20200803  16:14:00,14.25,14.45,14.25,14.4,-1,-1,-1.0
20200803  16:15:00,14.4,14.4,14.4,14.4,-1,-1,-1.0
20200803  16:16:00,14.4,14.85,14.4,14.85,-1,-1,-1.0
20200803  16:17:00,14.85,14.95,14.85,14.95,-1,-1,-1.0
20200803  16:18:00,14.95,14.95,14.85,14.85,-1,-1,-1.0
20200803  16:19:00,14.85,14.95,14.8,14.85,-1,-1,-1.0
20200803  16:20:00,14.85,15.0,14.85,14.85,-1,-1,-1.0
20200803  16:21:00,14.85,14.85,14.85,14.85,-1,-1,-1.0
20200803  16:22:00,14.85,14.85,14.8,14.85,-1,-1,-1.0
20200803  16:23:00,14.85,14.85,14.65,14.65,-1,-1,-1.0
20200803  16:24:00,14.65,14.75,14.55,14.55,-1,-1,-1.0
20200803  16:25:00,14.55,14.55,14.55,14.55,-1,-1,-1.0
20200803  16:26:00,14.55,14.55,14.45,14.45,-1,-1,-1.0
20200803  16:27:00,14.45,14.45,14.45,14.45,-1,-1,-1.0
20200803  16:28:00,14.45,14.65,14.4,14.6,-1,-1,-1.0
20200803  16:29:00,14.6,14.65,14.55,14.65,-1,-1,-1.0
20200803  16:30:00,14.65,14.65,14.55,14.55,-1,-1,-1.0
20200803  16:31:00,14.55,14.55,14.5,14.55,-1,-1,-1.0
20200803  16:32:00,14.55,14.55,14.55,14.55,-1,-1,-1.0
20200803  16:33:00,14.55,14.65,14.55,14.65,-1,-1,-1.0
20200803  16:34:00,14.65,14.75,14.65,14.75,-1,-1,-1.0
