date,open,high,low,close,volume,barCount,average
20200729  15:30:00,6.5,7.15,5.3,5.3,-1,-1,-1.0
20200729  15:31:00,5.3,5.75,5.3,5.75,-1,-1,-1.0
20200729  15:32:00,5.75,5.8,5.75,5.75,-1,-1,-1.0
20200729  15:33:00,5.75,5.75,5.75,5.75,-1,-1,-1.0
20200729  15:34:00,5.75,5.8,5.6,5.6,-1,-1,-1.0
20200729  15:35:00,5.6,5.6,5.45,5.45,-1,-1,-1.0
20200729  15:36:00,5.45,5.45,5.45,5.45,-1,-1,-1.0
20200729  15:37:00,5.45,5.45,5.45,5.45,-1,-1,-1.0
20200729  15:38:00,5.45,5.45,5.45,5.45,-1,-1,-1.0
20200729  15:39:00,5.45,5.55,5.45,5.45,-1,-1,-1.0
20200729  15:40:00,5.45,5.45,5.4,5.45,-1,-1,-1.0
20200729  15:41:00,5.45,5.95,5.25,5.95,-1,-1,-1.0
20200729  15:42:00,5.95,5.95,5.7,5.75,-1,-1,-1.0
20200729  15:43:00,5.75,5.75,5.7,5.75,-1,-1,-1.0
20200729  15:44:00,5.75,5.85,5.75,5.85,-1,-1,-1.0
20200729  15:45:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200729  15:46:00,5.85,5.9,5.85,5.85,-1,-1,-1.0
20200729  15:47:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200729  15:48:00,5.85,5.95,5.85,5.85,-1,-1,-1.0
20200729  15:49:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200729  15:50:00,5.85,5.85,5.8,5.85,-1,-1,-1.0
20200729  15:51:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200729  15:52:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200729  15:53:00,5.85,5.85,5.85,5.85,-1,-1,-1.0
20200729  15:54:00,5.85,6.0,5.85,5.85,-1,-1,-1.0
20200729  15:55:00,5.85,5.95,5.85,5.95,-1,-1,-1.0
20200729  15:56:00,5.95,5.95,5.95,5.95,-1,-1,-1.0
20200729  15:57:00,5.95,6.05,5.95,6.05,-1,-1,-1.0
20200729  15:58:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  15:59:00,6.05,6.1,6.05,6.05,-1,-1,-1.0
20200729  16:00:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:01:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:02:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:03:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:04:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:05:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:06:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:07:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:08:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:09:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:10:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:11:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:12:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:13:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
20200729  16:14:00,6.05,6.05,6.05,6.05,-1,-1,-1.0
