,Date,Open,High,Low,Close
70,18502.645833333332,108.065,108.065,107.195,107.315
71,18502.75,107.315,108.025,107.205,107.935
72,18505.645833333332,107.755,108.715,107.68,108.525
73,18505.75,108.525,108.775,108.255,108.255
74,18506.645833333332,108.115,108.31,106.825,106.935
75,18506.75,106.935,107.295,106.645,107.26
76,18507.645833333332,107.31,108.855,106.94,108.825
77,18507.75,108.825,109.735,108.645,109.47
78,18508.645833333332,109.585,109.73,106.825,107.33
79,18508.75,107.33,107.505,105.695,106.5
80,18509.645833333332,106.845,107.015,104.405,104.835
81,18509.75,104.835,106.445,104.445,105.69
82,18513.645833333332,105.575,105.575,103.665,104.205
83,18513.75,104.205,104.835,103.665,103.935
84,18514.645833333332,104.72,106.135,104.72,105.995
85,18514.75,105.995,106.675,105.755,105.79
86,18515.645833333332,106.035,106.095,105.125,105.315
87,18515.75,105.315,105.525,103.885,104.135
88,18516.645833333332,104.685,105.095,104.445,104.805
89,18516.75,104.805,105.035,103.785,104.61
90,18519.645833333332,105.235,106.455,105.235,106.355
91,18519.75,106.355,106.665,105.885,106.045
92,18520.645833333332,106.66,107.075,106.66,106.715
93,18520.75,106.715,106.925,105.955,106.2
94,18521.645833333332,106.795,107.015,106.475,106.805
95,18521.75,106.805,106.925,105.915,106.02
96,18522.645833333332,105.05,106.065,104.735,105.595
97,18522.75,105.595,105.735,104.865,105.675
98,18523.645833333332,105.845,106.205,105.275,106.095
99,18523.75,106.095,106.215,104.555,105.505
100,18526.645833333332,103.7,103.705,101.735,102.235
101,18526.75,102.235,103.205,101.785,103.195
102,18527.645833333332,102.905,103.285,102.025,102.625
103,18527.75,102.625,103.195,102.295,102.99
104,18528.645833333332,103.385,103.425,102.755,102.815
105,18528.75,102.815,103.425,101.795,101.875
106,18529.645833333332,101.535,101.755,100.765,101.565
107,18529.75,101.565,101.905,100.785,101.365
108,18530.645833333332,100.945,102.115,100.93,101.665
109,18530.75,101.665,103.305,101.655,103.045
110,18533.645833333332,103.995,104.755,103.755,103.955
111,18533.75,103.955,104.415,103.755,103.945
112,18534.645833333332,104.12,104.665,103.615,103.715
113,18534.75,103.715,104.155,103.405,103.795
114,18535.645833333332,104.135,105.645,104.11,105.535
115,18535.75,105.535,106.325,104.785,105.455
116,18536.645833333332,105.965,106.4,104.965,105.395
117,18536.75,105.395,105.605,104.665,105.075
118,18537.645833333332,104.125,104.965,103.825,103.825
119,18537.75,103.825,105.205,103.705,104.175
120,18540.645833333332,104.895,106.085,104.87,105.995
121,18540.75,105.995,106.405,105.715,106.28
