,Date,Open,High,Low,Close
0,18541.91388888889,271.87,272.32,271.755,272.32
1,18541.914583333335,272.32,272.8,272.155,272.795
2,18541.915277777778,272.795,272.905,272.5,272.76
3,18472.645833333332,172.69,178.825,171.855,178.735
4,18472.708333333332,178.735,179.86,176.085,176.15
5,18472.833333333332,176.15,179.095,175.785,176.825
6,18473.645833333332,175.2,176.535,172.97,173.665
7,18473.708333333332,173.665,175.665,172.685,175.335
8,18473.833333333332,175.335,175.47,174.19,175.205
9,18474.645833333332,176.66,177.765,174.35,175.43
10,18474.708333333332,175.43,176.265,173.19,173.81
11,18474.833333333332,173.81,175.83,173.39,175.13
12,18477.645833333332,172.45,173.33,163.735,171.27
13,18477.708333333332,171.27,173.49,170.9,172.165
14,18477.833333333332,172.165,174.525,171.585,173.515
15,18478.645833333332,187.8,206.15,187.21,205.245
16,18478.708333333332,205.245,209.335,198.15,200.465
17,18478.833333333332,200.465,200.595,195.01,196.37
18,18479.645833333332,197.115,207.145,195.695,206.355
19,18479.708333333332,206.355,214.89,203.355,214.07
20,18479.833333333332,214.07,221.13,213.82,215.915
21,18480.645833333332,215.985,217.75,203.75,203.75
22,18480.708333333332,203.75,207.085,201.11,206.405
23,18480.833333333332,206.405,207.045,204.475,206.185
24,18481.645833333332,205.5,215.185,205.495,213.39
25,18481.708333333332,213.39,214.345,207.26,208.91
26,18481.833333333332,208.91,211.555,207.48,211.365
27,18484.645833333332,213.055,218.835,206.775,207.08
28,18484.708333333332,207.08,212.29,206.61,211.045
29,18484.833333333332,211.045,212.805,210.255,211.47
30,18485.645833333332,212.59,213.465,202.955,206.24
31,18485.708333333332,206.24,211.32,206.235,208.815
32,18485.833333333332,208.815,209.52,203.28,203.975
33,18486.645833333332,208.315,211.79,206.28,211.215
34,18486.708333333332,211.215,216.55,210.005,216.375
35,18486.833333333332,216.375,217.705,215.12,215.185
36,18487.645833333332,216.265,224.78,215.34,224.595
37,18487.708333333332,224.595,229.425,223.54,227.57
38,18487.833333333332,227.57,227.795,222.73,225.305
39,18488.645833333332,225.845,229.25,220.765,222.515
40,18488.708333333332,222.515,223.3,218.595,220.465
41,18488.833333333332,220.465,220.67,217.475,219.145
42,18491.645833333332,223.155,225.2,216.585,217.865
43,18491.708333333332,217.865,220.29,216.62,219.27
44,18491.833333333332,219.27,220.77,219.025,219.385
45,18492.645833333332,220.75,221.555,215.335,219.225
46,18492.708333333332,219.225,220.79,217.375,218.92
47,18492.833333333332,218.92,220.215,218.345,219.1
48,18493.645833333332,219.785,223.1,218.7,222.13
49,18493.708333333332,222.13,223.79,221.44,223.11
50,18493.833333333332,223.11,223.44,219.91,220.61
51,18494.645833333332,220.28,220.445,216.57,219.59
52,18494.708333333332,219.59,219.695,216.075,217.93
53,18494.833333333332,217.93,218.405,216.535,217.295
54,18495.645833333332,218.655,218.785,215.275,216.54
55,18495.708333333332,216.54,216.93,212.175,212.51
56,18495.833333333332,212.51,214.525,212.38,213.44
57,18498.645833333332,216.9,218.12,210.295,210.33
58,18498.708333333332,210.33,213.13,209.39,211.755
59,18498.833333333332,211.755,211.755,210.095,211.025
60,18499.645833333332,211.795,213.845,210.14,211.34
61,18499.708333333332,211.34,213.075,208.185,211.83
62,18499.833333333332,211.83,213.735,211.54,213.315
63,18500.645833333332,213.585,216.72,209.795,216.515
64,18500.708333333332,216.515,219.235,215.215,218.165
65,18500.833333333332,218.165,218.24,214.335,215.035
66,18501.645833333332,215.295,216.405,212.79,215.7
67,18501.708333333332,215.7,216.88,209.4,211.13
68,18501.833333333332,211.13,212.09,210.19,210.495
69,18502.645833333332,211.805,221.505,211.025,218.62
70,18502.708333333332,218.62,223.17,217.82,220.28
71,18502.833333333332,220.28,221.255,219.205,221.145
72,18505.645833333332,223.375,227.89,220.855,223.165
73,18505.708333333332,223.165,224.085,220.94,222.17
74,18505.833333333332,222.17,223.77,220.95,221.465
75,18506.645833333332,223.0,223.21,216.455,219.215
76,18506.708333333332,219.215,221.595,218.66,220.815
77,18506.833333333332,220.815,223.91,220.035,223.85
78,18507.645833333332,223.4,227.225,214.77,220.91
79,18507.708333333332,220.91,221.095,218.17,220.525
80,18507.833333333332,220.525,221.62,219.885,220.32
81,18508.645833333332,216.6,216.75,198.345,199.995
82,18508.708333333332,199.995,201.855,192.975,196.52
83,18508.833333333332,196.52,198.28,194.365,195.53
84,18509.645833333332,197.0,198.51,181.37,186.585
85,18509.708333333332,186.585,196.865,184.785,191.635
86,18509.833333333332,191.635,197.75,191.06,194.535
87,18513.645833333332,191.25,193.675,182.46,191.165
88,18513.708333333332,191.165,192.585,187.91,189.965
89,18513.833333333332,189.965,190.36,186.815,188.96
90,18514.645833333332,193.98,196.585,189.44,193.215
91,18514.708333333332,193.215,196.465,191.78,193.23
