,Date,Open,High,Low,Close
41,18498.833333333332,197.83,199.235,196.58,198.99
42,18499.645833333332,198.23,199.685,196.225,199.47
43,18499.708333333332,199.47,200.87,199.195,200.17
44,18499.833333333332,200.17,201.95,200.06,201.645
45,18500.645833333332,202.62,203.42,200.285,202.845
46,18500.708333333332,202.845,205.345,202.775,204.025
47,18500.833333333332,204.025,204.33,201.965,203.505
48,18501.645833333332,206.79,206.87,202.41,204.71
49,18501.708333333332,204.71,206.18,202.91,204.62
50,18501.833333333332,204.62,205.61,204.02,204.405
51,18502.645833333332,205.05,205.205,202.425,202.725
52,18502.708333333332,202.725,204.355,202.44,203.01
53,18502.833333333332,203.01,204.58,202.755,204.43
54,18505.645833333332,203.51,205.17,202.31,203.35
55,18505.708333333332,203.35,204.205,202.335,203.985
56,18505.833333333332,203.985,205.24,203.61,203.985
57,18506.645833333332,205.355,209.86,205.32,208.035
58,18506.708333333332,208.035,209.435,207.12,209.04
59,18506.833333333332,209.04,209.81,208.28,208.95
60,18507.645833333332,211.69,212.38,205.75,207.015
61,18507.708333333332,207.015,209.7,204.655,209.295
62,18507.833333333332,209.295,211.465,208.755,210.775
63,18508.645833333332,206.28,206.335,196.565,199.0
64,18508.708333333332,199.0,199.335,194.975,198.835
65,18508.833333333332,198.835,206.595,198.31,205.075
66,18509.645833333332,200.69,201.825,182.98,188.435
67,18509.708333333332,188.435,192.56,186.48,189.885
68,18509.833333333332,189.885,194.77,189.52,191.835
69,18513.645833333332,185.7,191.75,184.51,190.005
70,18513.708333333332,190.005,190.59,187.08,188.735
71,18513.833333333332,188.735,189.07,185.25,185.955
72,18514.645833333332,190.885,193.405,187.275,192.545
73,18514.708333333332,192.545,195.455,191.65,193.91
74,18514.833333333332,193.91,195.745,193.155,194.57
75,18515.645833333332,195.73,198.21,193.56,193.775
76,18515.708333333332,193.775,196.43,192.365,192.495
77,18515.833333333332,192.495,192.945,187.84,190.04
78,18516.645833333332,191.305,192.06,187.13,188.475
79,18516.708333333332,188.475,189.37,180.9,181.875
80,18516.833333333332,181.875,185.2,181.745,184.08
81,18519.645833333332,186.5,188.58,185.555,187.535
82,18519.708333333332,187.535,188.405,184.36,185.365
83,18519.833333333332,185.365,187.515,184.7,186.955
84,18520.645833333332,190.1,190.345,184.44,185.34
85,18520.708333333332,185.34,186.805,184.71,184.785
86,18520.833333333332,184.785,186.145,184.165,186.015
87,18521.645833333332,187.09,189.32,183.935,184.185
88,18521.708333333332,184.185,184.985,182.305,183.375
89,18521.833333333332,183.375,185.045,180.675,180.895
90,18522.645833333332,176.89,178.72,175.3,176.65
91,18522.708333333332,176.65,177.735,173.79,175.55
92,18522.833333333332,175.55,175.845,173.945,175.81
93,18523.645833333332,177.07,178.215,175.12,175.36
94,18523.708333333332,175.36,176.135,171.64,172.67
95,18523.833333333332,172.67,176.875,172.27,176.025
96,18526.645833333332,174.07,181.07,174.015,178.71
97,18526.708333333332,178.71,182.47,178.59,181.47
98,18526.833333333332,181.47,183.44,179.94,183.245
99,18527.645833333332,186.5,186.75,182.17,184.105
100,18527.708333333332,184.105,187.375,183.84,187.175
101,18527.833333333332,187.175,188.055,186.25,187.705
102,18528.645833333332,187.75,188.355,185.325,186.705
103,18528.708333333332,186.705,187.04,184.315,184.41
104,18528.833333333332,184.41,184.43,181.085,181.61
105,18529.645833333332,180.075,184.82,179.455,183.37
106,18529.708333333332,183.37,184.895,181.915,183.085
107,18529.833333333332,183.085,183.26,180.255,182.205
108,18530.645833333332,181.935,183.305,180.145,183.165
109,18530.708333333332,183.165,185.355,182.79,185.275
110,18530.833333333332,185.275,187.925,185.19,187.255
111,18533.645833333332,190.5,191.065,188.11,189.04
112,18533.708333333332,189.04,191.17,188.845,190.515
113,18533.833333333332,190.515,192.47,190.13,192.06
114,18534.645833333332,192.32,194.82,191.195,193.215
115,18534.708333333332,193.215,195.785,192.97,195.67
116,18534.833333333332,195.67,195.775,194.21,194.46
117,18535.645833333332,194.545,198.055,193.35,196.49
118,18535.708333333332,196.49,198.735,196.385,198.13
119,18535.833333333332,198.13,198.645,195.455,196.99
120,18536.645833333332,199.255,201.24,196.795,198.52
121,18536.708333333332,198.52,198.955,197.16,197.5
122,18536.833333333332,197.5,199.02,196.245,196.875
123,18537.645833333332,192.665,196.19,192.105,195.06
124,18537.708333333332,195.06,195.08,189.285,192.435
125,18537.833333333332,192.435,193.065,191.18,191.9
126,18540.645833333332,193.89,196.17,192.185,196.005
127,18540.708333333332,196.005,196.58,195.055,195.835
128,18540.833333333332,195.835,196.91,195.23,196.805
129,18541.645833333332,196.25,197.345,194.435,196.01
130,18541.708333333332,196.01,196.44,193.37,194.97
131,18541.833333333332,194.97,196.16,190.87,191.625
132,18542.645833333332,194.35,195.68,193.755,194.755
133,18542.708333333332,194.755,195.215,193.385,194.23
134,18542.833333333332,194.23,194.935,193.945,194.555
135,18543.645833333332,196.72,196.845,194.195,194.495
