,Date,Open,High,Low,Close
62,18499.833333333332,39.255,39.505,39.25,39.505
63,18500.645833333332,39.74,40.125,39.57,39.82
64,18500.708333333332,39.82,39.935,39.185,39.45
65,18500.833333333332,39.45,39.54,38.965,39.005
66,18501.645833333332,39.21,39.245,38.025,38.44
67,18501.708333333332,38.44,38.595,37.69,38.185
68,18501.833333333332,38.185,38.345,38.04,38.205
69,18502.645833333332,38.495,38.835,38.42,38.535
70,18502.708333333332,38.535,38.69,38.435,38.56
71,18502.833333333332,38.56,39.085,38.495,39.055
72,18505.645833333332,39.06,39.2,38.65,38.91
73,18505.708333333332,38.91,39.38,38.655,39.31
74,18505.833333333332,39.31,39.44,39.165,39.225
75,18506.645833333332,39.33,40.775,39.325,39.92
76,18506.708333333332,39.92,40.44,39.59,40.305
77,18506.833333333332,40.305,40.57,40.225,40.565
78,18507.645833333332,41.325,41.405,39.48,39.715
79,18507.708333333332,39.715,40.295,39.055,40.145
80,18507.833333333332,40.145,40.76,40.125,40.595
81,18508.645833333332,40.15,40.2,38.39,38.89
82,18508.708333333332,38.89,38.915,37.785,38.46
83,18508.833333333332,38.46,38.71,37.915,38.605
84,18509.645833333332,38.505,38.77,35.875,36.565
85,18509.708333333332,36.565,37.895,36.46,37.89
86,18509.833333333332,37.89,38.76,37.805,38.335
87,18513.645833333332,37.04,37.875,36.655,37.79
88,18513.708333333332,37.79,38.225,37.615,38.005
89,18513.833333333332,38.005,38.075,37.405,37.415
90,18514.645833333332,38.01,38.335,37.42,37.675
91,18514.708333333332,37.675,38.245,37.675,37.92
92,18514.833333333332,37.92,38.485,37.915,38.205
93,18515.645833333332,38.49,39.5,38.28,38.325
94,18515.708333333332,38.325,38.875,38.17,38.455
95,18515.833333333332,38.455,38.495,37.525,37.77
96,18516.645833333332,38.065,38.155,37.18,37.225
97,18516.708333333332,37.225,37.515,36.24,36.355
98,18516.833333333332,36.355,37.0,36.31,36.915
99,18519.645833333332,37.575,38.18,37.38,38.005
100,18519.708333333332,38.005,38.23,37.77,38.02
101,18519.833333333332,38.02,38.38,37.97,38.255
102,18520.645833333332,38.21,39.265,38.21,38.53
103,18520.708333333332,38.53,38.92,38.42,38.755
104,18520.833333333332,38.755,38.87,37.955,38.195
105,18521.645833333332,38.4,38.535,37.805,37.85
106,18521.708333333332,37.85,39.125,37.83,38.84
107,18521.833333333332,38.84,39.11,38.12,38.145
108,18522.645833333332,37.41,37.595,36.74,37.22
109,18522.708333333332,37.22,37.985,37.21,37.86
110,18522.833333333332,37.86,38.01,37.27,37.635
111,18523.645833333332,38.17,38.41,37.705,37.865
112,18523.708333333332,37.865,38.21,37.28,37.715
113,18523.833333333332,37.715,38.06,37.31,37.525
114,18526.645833333332,37.1,37.44,36.425,36.93
115,18526.708333333332,36.93,37.445,36.725,37.065
116,18526.833333333332,37.065,37.635,36.82,37.625
117,18527.645833333332,37.95,38.005,36.79,37.12
118,18527.708333333332,37.12,37.675,37.0,37.65
119,18527.833333333332,37.65,38.235,37.63,38.235
120,18528.645833333332,38.48,38.885,37.845,38.155
121,18528.708333333332,38.155,38.665,38.12,38.24
122,18528.833333333332,38.24,38.25,37.1,37.175
123,18529.645833333332,36.995,37.675,36.575,36.885
124,18529.708333333332,36.885,37.6,36.61,37.32
125,18529.833333333332,37.32,37.41,36.855,37.085
126,18530.645833333332,37.18,37.45,36.77,37.01
127,18530.708333333332,37.01,37.67,36.765,37.52
128,18530.833333333332,37.52,38.095,37.49,37.575
129,18533.645833333332,38.13,38.345,37.675,38.34
130,18533.708333333332,38.34,39.16,38.33,38.415
131,18533.833333333332,38.415,38.62,38.285,38.485
132,18534.645833333332,38.575,39.035,38.07,38.31
133,18534.708333333332,38.31,38.61,38.21,38.37
134,18534.833333333332,38.37,38.58,38.19,38.415
135,18535.645833333332,38.53,40.86,37.965,40.125
136,18535.708333333332,40.125,42.52,39.985,40.625
137,18535.833333333332,40.625,40.925,39.425,39.555
138,18536.645833333332,44.45,46.18,44.205,45.165
139,18536.708333333332,45.165,45.33,44.335,44.99
140,18536.833333333332,44.99,45.62,44.63,45.575
141,18537.645833333332,44.55,46.435,44.55,46.405
142,18537.708333333332,46.405,47.08,45.37,45.925
143,18537.833333333332,45.925,46.275,44.955,45.115
144,18540.645833333332,45.17,45.58,44.665,44.955
145,18540.708333333332,44.955,46.27,44.95,45.725
146,18540.833333333332,45.725,46.01,45.39,45.495
147,18541.645833333332,45.59,47.015,45.545,46.7
148,18541.708333333332,46.7,47.18,46.22,47.055
149,18541.833333333332,47.055,47.52,45.565,45.95
